"","pres","longitude","latitude","optional"
"517",1,1131511.62698598,-4753597.87766902,TRUE
"518",1,1138841.79641053,-4764553.83137841,TRUE
"519",1,1158866.58862751,-4874639.1044308,TRUE
"520",1,1104648.88297878,-4863118.00444226,TRUE
"521",1,1114817.29491295,-4859981.71242207,TRUE
"522",1,1053343.15680293,-4816472.33090003,TRUE
"523",1,1067379.48228029,-4828528.07043259,TRUE
"524",1,1183172.02239789,-4856177.10438353,TRUE
"525",1,1080792.53448785,-4835621.35006789,TRUE
"526",1,1114386.06962947,-4885312.13135939,TRUE
"527",1,1089406.9314001,-4779285.34603341,TRUE
"528",1,1215829.30099165,-4743708.22917736,TRUE
"529",1,1125301.03454009,-4744017.31461236,TRUE
"530",1,1181775.79140982,-4856020.3689072,TRUE
"531",1,1081452.73594013,-4856708.5639635,TRUE
"532",1,1201148.76084061,-4772298.25609258,TRUE
"533",1,1153531.60296089,-4881589.56166335,TRUE
"534",1,1183172.02239789,-4856177.10438353,TRUE
"535",1,1104648.88297878,-4863118.00444226,TRUE
"536",1,1146584.08298941,-4879061.4344152,TRUE
"537",1,1058338.30814248,-4776309.391631,TRUE
"538",1,1108833.64064251,-4863558.33636767,TRUE
"539",1,1152052.18046395,-4761864.35251754,TRUE
"540",1,1126760.81488903,-4802253.59442785,TRUE
"541",1,1114866.22232044,-4725015.89432603,TRUE
"542",1,1130555.80300909,-4819831.77379941,TRUE
"543",1,1183172.02239789,-4856177.10438353,TRUE
"544",1,1153688.88250726,-4869828.83174283,TRUE
"545",1,1108833.64064251,-4863558.33636767,TRUE
"546",1,1142285.36728268,-4788833.3588425,TRUE
"547",1,1119732.07485316,-4779132.13905253,TRUE
"548",1,1088847.16125106,-4867033.25637559,TRUE
"549",1,1119288.83877231,-4777439.70822376,TRUE
"550",1,1114424.95758275,-4846722.93330668,TRUE
"551",1,1148680.99294571,-4848533.88347935,TRUE
"552",1,1151452.37229517,-4900517.93663063,TRUE
"553",1,1158055.60624901,-4882543.49062889,TRUE
"554",1,1134380.13021673,-4730705.93261962,TRUE
"555",1,1119941.82533175,-4777095.2824841,TRUE
"556",1,1155296.24494294,-4873466.33497235,TRUE
"557",1,1138134.47622272,-4875215.79296467,TRUE
"558",1,1114271.57750027,-4759016.51150606,TRUE
"559",1,1177588.05894214,-4855550.74795052,TRUE
"560",1,1169005.68360107,-4919720.65656058,TRUE
"561",1,1143838.70669883,-4775490.37017832,TRUE
"562",1,1117915.05305818,-4876110.09679904,TRUE
"563",1,1141083.33610328,-4786799.19294863,TRUE
"564",1,1114379.74872375,-4859213.65292461,TRUE
"565",1,1069269.79063286,-4855872.11486199,TRUE
"566",1,1208381.34428887,-4807536.65294805,TRUE
"567",1,1120774.50570502,-4778004.37044848,TRUE
"568",1,1136306.48615201,-4876179.23117973,TRUE
"569",1,1117317.18528077,-4772605.53242458,TRUE
"570",1,1141083.33610328,-4786799.19294863,TRUE
"571",1,1147704.48175679,-4879970.61234401,TRUE
"572",1,1114767.55982766,-4860184.2345439,TRUE
"573",1,1116076.00066532,-4886985.15716249,TRUE
"574",1,1050986.58093996,-4792445.35303976,TRUE
"575",1,1149840.44470222,-4880271.26516359,TRUE
"576",1,1131645.65553742,-4755314.42814911,TRUE
"577",1,1141521.32757762,-4874693.63787319,TRUE
"578",1,1111027.03609815,-4842752.85846856,TRUE
"579",1,1183557.70894133,-4743981.07278885,TRUE
"580",1,1160633.00864077,-4893947.26945716,TRUE
"581",1,1119302.39049166,-4776309.00774821,TRUE
"582",1,1209493.78522204,-4786589.61005959,TRUE
"583",1,1119554.75837007,-4879276.13547609,TRUE
"584",1,1088244.35765252,-4790598.20794299,TRUE
"585",1,1131645.65553742,-4755314.42814911,TRUE
"586",1,1118713.23660826,-4877823.19212576,TRUE
"587",1,1128016.49166108,-4749219.88424601,TRUE
"588",1,1128016.49166108,-4749219.88424601,TRUE
"589",1,1185071.70479566,-4747317.18590766,TRUE
"590",1,1097213.67123373,-4867902.26574056,TRUE
"591",1,1130496.01618424,-4859950.21456337,TRUE
"592",1,1141083.33610328,-4786799.19294863,TRUE
"593",1,1103748.5956093,-4935421.94917885,TRUE
"594",1,1090451.37430943,-4798343.93029609,TRUE
"595",1,1182928.11094585,-4742069.16003472,TRUE
"596",1,1153896.99144018,-4845277.27866733,TRUE
"597",1,1076034.90443997,-4909246.52068711,TRUE
"598",1,1095477.73634979,-4738256.58911176,TRUE
"599",1,1187967.07476899,-4771758.55141609,TRUE
"600",1,1093082.77257764,-4734615.62049224,TRUE
"601",1,1149310.80097805,-4844710.08836682,TRUE
"602",1,1140424.93137292,-4753893.81898939,TRUE
"603",1,1079560.33086409,-4897902.38814327,TRUE
"604",1,1181773.15302011,-4734149.06486957,TRUE
"605",1,1125702.44679231,-4865173.97197009,TRUE
"606",1,1200495.29162068,-4764682.0185518,TRUE
"607",1,1115294.67214044,-4734565.02551687,TRUE
"608",1,1105160.69797769,-4911632.57913732,TRUE
"609",1,1100210.92831484,-4800012.43840299,TRUE
"610",1,1176344.90129067,-4810731.14207744,TRUE
"611",1,1103899.47409811,-4868673.09266809,TRUE
"612",1,1183557.70894133,-4743981.07278885,TRUE
"613",1,1152568.05885227,-4868590.74098885,TRUE
"614",1,1096565.47934477,-4922658.64900602,TRUE
"615",1,1130699.31811595,-4858059.27749753,TRUE
"616",1,1082999.26209066,-4781908.91277607,TRUE
"617",1,1106466.31688305,-4796915.82814434,TRUE
"618",1,1183105.21415464,-4733153.66621204,TRUE
"619",1,1103730.55852655,-4870309.34431363,TRUE
"620",1,1124498.76466815,-4790844.00574671,TRUE
"621",1,1082594.1609547,-4781351.67609039,TRUE
"622",1,1080193.14496154,-4787073.5955288,TRUE
"623",1,1164966.94628928,-4900168.37036627,TRUE
"624",1,1115294.67214044,-4734565.02551687,TRUE
"625",1,1141429.41786497,-4874580.97404436,TRUE
"626",1,1109131.02871749,-4802033.76197425,TRUE
"627",1,1115294.67214044,-4734565.02551687,TRUE
"628",1,1125500.76390532,-4867065.74868205,TRUE
"629",1,1126894.76330764,-4867215.45670606,TRUE
"630",1,1115294.67214044,-4734565.02551687,TRUE
"631",1,1110248.66788025,-4800191.55778048,TRUE
"632",1,1137545.83695935,-4859930.05338784,TRUE
"633",1,1084726.79306919,-4714328.3375279,TRUE
"634",1,1064791.07332763,-4723220.84788132,TRUE
"635",1,1135126.48135401,-4759677.73929947,TRUE
"636",1,1029743.8786021,-4786783.53358178,TRUE
"637",1,1099531.09248643,-4825061.78472201,TRUE
"638",1,1066097.85962932,-4855142.37420649,TRUE
"639",1,1081799.27077337,-4718745.10518254,TRUE
"640",1,1176100.09109458,-4723210.24006706,TRUE
"641",1,1099439.61405156,-4824949.14913291,TRUE
"642",1,1069223.62210416,-4726976.06789926,TRUE
"643",1,1158462.38545593,-4834803.10668499,TRUE
"644",1,1079154.00705919,-4789127.89126947,TRUE
"645",1,1164671.92722293,-4844553.84624325,TRUE
"646",1,1081687.02941767,-4718836.03213385,TRUE
"647",1,1140782.1158744,-4753416.34916865,TRUE
"648",1,1175071.13547295,-4726288.12583287,TRUE
"649",1,1087922.47866882,-4713225.52302281,TRUE
"650",1,1174847.41465007,-4726470.83834158,TRUE
"651",1,1107156.13829834,-4715846.2793124,TRUE
"652",1,1184350.13530365,-4800205.07615075,TRUE
"653",1,1107369.87503972,-4878535.10198518,TRUE
"654",1,1085133.04284096,-4714370.89865638,TRUE
"655",1,1130993.77917103,-4753164.37157994,TRUE
"656",1,1110319.60247417,-4796702.29542851,TRUE
"657",1,1109170.57628366,-4907538.84701923,TRUE
"658",1,1145718.18930993,-4732754.70246358,TRUE
"659",1,1209933.47628077,-4807624.19567733,TRUE
"660",1,1124892.86331011,-4747983.62285285,TRUE
"661",1,1115294.67214044,-4734565.02551687,TRUE
"662",1,1090078.43447596,-4904275.7027513,TRUE
"663",1,1106476.86989984,-4796813.90020506,TRUE
"664",1,1060941.52766307,-4820081.75884278,TRUE
"665",1,1123797.48325079,-4797672.32614421,TRUE
"666",1,1077718.70763504,-4792995.29026589,TRUE
"667",1,1080535.54894085,-4785770.48451668,TRUE
"668",1,1163628.75492769,-4851108.76658008,TRUE
"669",1,1154784.69459698,-4810000.83173651,TRUE
"670",1,1079694.39458574,-4786918.37874904,TRUE
"671",1,1037397.9496499,-4739223.87738525,TRUE
"672",1,1097309.91612755,-4740400.18351391,TRUE
"673",1,1121474.04368291,-4797227.57405848,TRUE
"674",1,1048795.14004137,-4719060.71720744,TRUE
"675",1,1040164.59125959,-4739313.3389793,TRUE
"676",1,1032862.4721384,-4788456.35287142,TRUE
"677",1,1119941.82533175,-4777095.2824841,TRUE
"678",1,1084662.94728628,-4714937.72185027,TRUE
"679",1,1124419.53203954,-4797633.19710373,TRUE
"680",1,1147744.30014868,-4911314.34969494,TRUE
"681",1,1106374.45269572,-4861211.59742836,TRUE
"682",1,1117556.5982526,-4892722.60304498,TRUE
"683",1,1074302.04706635,-4774510.95701798,TRUE
"684",1,1135464.54178634,-4866223.53913198,TRUE
"685",1,1070043.07474759,-4716276.70709226,TRUE
"686",1,1124846.32188657,-4790467.80488832,TRUE
"687",1,1107782.94832679,-4804109.90186935,TRUE
"688",1,1131569.83845138,-4867895.1164708,TRUE
"689",1,1176841.13136571,-4724003.38034593,TRUE
"690",1,1210827.10059558,-4806748.86491048,TRUE
"691",1,1003162.50364498,-4655901.56338825,TRUE
"692",1,945435.967478103,-4640440.43214273,TRUE
"693",1,1016166.70127197,-4677690.84099626,TRUE
"694",1,942972.730629559,-4673132.93185848,TRUE
"695",1,1086463.57122556,-4692855.12481882,TRUE
"696",1,1138273.63672356,-4677723.44919856,TRUE
"697",1,1142218.29653271,-4682227.56982676,TRUE
"698",1,1084644.70537669,-4699110.27019035,TRUE
"699",1,1121710.3367052,-4683294.17383392,TRUE
"700",1,1207808.17486785,-4698494.09252887,TRUE
"701",1,1124434.64054371,-4681730.41495862,TRUE
"702",1,1120482.67000002,-4683269.76973609,TRUE
"703",1,1174907.79982685,-4678179.51518386,TRUE
"704",1,1162445.5824233,-4682857.96561182,TRUE
"705",1,1141781.39609257,-4682490.25392387,TRUE
"706",1,1067762.92001499,-4705768.61735751,TRUE
"707",1,1124434.64054371,-4681730.41495862,TRUE
"708",1,1123483.73019002,-4683989.97560615,TRUE
"709",1,1120282.30229255,-4710020.31054238,TRUE
"710",1,1166430.28130945,-4691051.893463,TRUE
"711",1,1127136.9874585,-4703510.21169829,TRUE
"712",1,1216313.99941827,-4663768.04590044,TRUE
"713",1,1138139.3989683,-4694008.82699616,TRUE
"714",1,1088026.91955192,-4679891.57984945,TRUE
"715",1,1141708.76735149,-4687197.93808482,TRUE
"716",1,1084644.70537669,-4699110.27019035,TRUE
"717",1,1203274.19330711,-4713112.68904646,TRUE
"718",1,1164927.02190136,-4672557.66141477,TRUE
"719",1,1135845.77642621,-4686391.16838474,TRUE
"720",1,1170641.06528652,-4668733.79560647,TRUE
"721",1,1189271.0191844,-4672869.04755126,TRUE
"722",1,1141708.76735149,-4687197.93808482,TRUE
"723",1,1209177.65925638,-4697093.31738022,TRUE
"724",1,1141781.39609257,-4682490.25392387,TRUE
"725",1,1125022.9238822,-4684969.03051794,TRUE
"726",1,1119791.0351028,-4710682.83877763,TRUE
"727",1,1180080.4429581,-4677678.04229476,TRUE
"728",1,1203822.66650245,-4713782.76030476,TRUE
"729",1,1072105.2703125,-4702869.53266587,TRUE
"730",1,1165670.10134302,-4690462.22851054,TRUE
"731",1,1202825.4690676,-4698099.22185265,TRUE
"732",1,1143127.3404171,-4714703.72060828,TRUE
"733",1,1067433.69661507,-4706787.30176459,TRUE
"734",1,1175576.59816389,-4678656.95766844,TRUE
"735",1,1165603.71832571,-4667915.11885599,TRUE
"736",1,1165922.9327183,-4690415.11464988,TRUE
"737",1,1110856.14510607,-4709865.85138369,TRUE
"738",1,1110968.21225993,-4709774.83482585,TRUE
"739",1,1164549.07159331,-4674260.6154129,TRUE
"740",1,1071951.34058103,-4700961.56367023,TRUE
"741",1,1165903.90897407,-4690178.45555773,TRUE
"742",1,1166430.28130945,-4691051.893463,TRUE
"743",1,1066327.68830352,-4701860.56740222,TRUE
"744",1,1204317.28915621,-4698555.72258711,TRUE
"745",1,1061960.60264374,-4701666.21180951,TRUE
"746",1,1105723.57339598,-4687173.31121409,TRUE
"747",1,1063682.56343304,-4692284.09515597,TRUE
"748",1,1074647.83166002,-4689401.885449,TRUE
"749",1,1199288.31180998,-4673399.55082322,TRUE
"750",1,1089964.75150854,-4674986.3641514,TRUE
"751",1,1072442.01387136,-4687834.11232528,TRUE
"752",1,1072287.54497559,-4694630.72920872,TRUE
"753",1,1112193.28953276,-4709537.78750302,TRUE
"754",1,1180589.95645334,-4686501.91451958,TRUE
"755",1,1187745.89228808,-4663391.42603323,TRUE
"756",1,1049069.0395887,-4679625.72586149,TRUE
"757",1,1144908.69820849,-4671242.94034469,TRUE
"758",1,1198804.51648171,-4672588.485009,TRUE
"759",1,1118161.29980445,-4679794.84739181,TRUE
"760",1,1100495.26654172,-4680271.86701511,TRUE
"761",1,1092609.73778904,-4677155.91510754,TRUE
"762",1,1103058.62451,-4682650.95149237,TRUE
"763",1,1206068.3011026,-4704911.6211119,TRUE
"764",1,1124609.36206542,-4681030.92326991,TRUE
"765",1,1120080.9701659,-4694097.33392916,TRUE
"766",1,1089964.75150854,-4674986.3641514,TRUE
"767",1,1206454.77917946,-4660772.92627384,TRUE
"768",1,1108078.48332304,-4708939.2780034,TRUE
"769",1,1191617.4159304,-4684167.19347935,TRUE
"770",1,1197789.10410952,-4674958.80112493,TRUE
"771",1,1200776.34177766,-4683753.97243123,TRUE
"772",1,1191617.4159304,-4684167.19347935,TRUE
"773",1,1194668.62708162,-4663992.41522047,TRUE
"774",1,1145646.82332573,-4686781.23723892,TRUE
"775",1,1215342.39445908,-4720672.74021477,TRUE
"776",1,1116373.55506377,-4711702.8014123,TRUE
"777",1,1170614.67050349,-4660576.62153847,TRUE
"778",1,1188680.5312311,-4666356.78538811,TRUE
"779",1,1165430.72885756,-4679124.21254665,TRUE
"780",1,1085165.2807037,-4677848.64896115,TRUE
"781",1,1185970.4418822,-4667007.20488059,TRUE
"782",1,1124791.90470427,-4684227.5631029,TRUE
"783",1,1200419.7433449,-4653192.05301709,TRUE
"784",1,1085619.14549092,-4678408.87208365,TRUE
"785",1,1163219.34561281,-4663166.954478,TRUE
"786",1,1136577.84747955,-4697232.74305394,TRUE
"787",1,1086463.57122556,-4692855.12481882,TRUE
"788",1,1086919.10151472,-4679211.58454194,TRUE
"789",1,1168378.45492247,-4656729.81155706,TRUE
"790",1,1168447.29370987,-4658067.54862844,TRUE
"791",1,1141744.94093313,-4680846.681315,TRUE
"792",1,1190727.21148938,-4685726.27829579,TRUE
"793",1,1113983.06773849,-4687620.71965395,TRUE
"794",1,1210618.41592258,-4718664.84317956,TRUE
"795",1,1080552.85428989,-4697364.95759374,TRUE
"796",1,1110803.08252498,-4677756.38631731,TRUE
"797",1,1141937.38127791,-4680968.90035435,TRUE
"798",1,1067670.11725818,-4697535.51906746,TRUE
"799",1,1215421.51889405,-4717808.70358336,TRUE
"800",1,1074762.7067832,-4691933.96330639,TRUE
"801",1,1056147.71143516,-4689453.97914586,TRUE
"802",1,1157821.51572959,-4685738.57045794,TRUE
"803",1,1180153.30290546,-4665805.72473733,TRUE
"804",1,1141745.06757937,-4684843.98181728,TRUE
"805",1,1171651.43661087,-4656755.00884344,TRUE
"806",1,1165679.16295401,-4665157.86288647,TRUE
"807",1,1141708.76735149,-4687197.93808482,TRUE
"808",1,1121325.58459042,-4683049.37406317,TRUE
"809",1,1215371.87005698,-4719342.24563515,TRUE
"810",1,1083845.1661105,-4679886.82331518,TRUE
"811",1,1166953.40700083,-4660679.85475543,TRUE
"812",1,1168011.12906529,-4658330.34530382,TRUE
"813",1,1215502.92430081,-4718021.90764436,TRUE
"814",1,1120482.67000002,-4683269.76973609,TRUE
"815",1,1110858.49985908,-4679197.20517851,TRUE
"816",1,1088238.02076911,-4695503.14066354,TRUE
"817",1,1168218.41294256,-4660572.9053945,TRUE
"818",1,1135854.25779175,-4698286.61944543,TRUE
"819",1,1147477.80315342,-4675139.10350041,TRUE
"820",1,1114987.05537417,-4687827.30858218,TRUE
"821",1,1124434.64054371,-4681730.41495862,TRUE
"822",1,1168385.54885267,-4658675.48924691,TRUE
"823",1,1106467.78788292,-4710671.86891276,TRUE
"824",1,1161994.12734429,-4668162.46582068,TRUE
"825",1,1079783.87143959,-4698443.70391119,TRUE
"826",1,1089964.52225471,-4674988.61604919,TRUE
"827",1,1079569.72704073,-4697971.76273601,TRUE
"828",1,1079536.00676357,-4697648.07224389,TRUE
"829",1,1089964.75150854,-4674986.3641514,TRUE
"830",1,1172188.35267122,-4698693.63419279,TRUE
"831",1,1203890.08380686,-4671848.88246916,TRUE
"832",1,1127731.57552756,-4697877.39736475,TRUE
"833",1,1192735.22540749,-4668703.90079184,TRUE
"834",1,1108271.69572379,-4692258.22878627,TRUE
"835",1,1073304.84630817,-4691164.90283839,TRUE
"836",1,1112165.65766068,-4699284.71996982,TRUE
"837",1,1188357.91835975,-4673801.2191129,TRUE
"838",1,1160013.25267339,-4693884.39308416,TRUE
"839",1,1209548.82324804,-4711892.20320058,TRUE
"840",1,1135745.15429552,-4690962.64080469,TRUE
"841",1,1196235.56595197,-4650436.81388838,TRUE
"842",1,1148726.84469397,-4689943.01897464,TRUE
"843",1,1199288.31180998,-4673399.55082322,TRUE
"844",1,1127731.57552756,-4697877.39736475,TRUE
"845",1,1091594.1053037,-4688261.48588626,TRUE
"846",1,1124353.61221946,-4678544.56431559,TRUE
"847",1,1124106.10760186,-4682926.59590015,TRUE
"848",1,1214398.72785123,-4721912.57084455,TRUE
"849",1,1199288.31180998,-4673399.55082322,TRUE
"850",1,1104662.96119124,-4684298.50670407,TRUE
"851",1,1121486.77149573,-4686449.23675036,TRUE
"852",1,1124451.71547776,-4679579.64550351,TRUE
"853",1,1122319.29275162,-4686330.20871724,TRUE
"854",1,1127731.57552756,-4697877.39736475,TRUE
"855",1,1072795.09003855,-4701946.9920626,TRUE
"856",1,1103255.44178739,-4699116.56901173,TRUE
"857",1,1162077.03769789,-4686200.33110401,TRUE
"858",1,1103255.44178739,-4699116.56901173,TRUE
"859",1,1202267.52105117,-4679089.1318528,TRUE
"860",1,1188568.2374016,-4677816.72142658,TRUE
"861",1,1113739.21544532,-4709528.29103099,TRUE
"862",1,1122806.60033175,-4699632.33820618,TRUE
"863",1,1103255.44178739,-4699116.56901173,TRUE
"864",1,1073213.37872957,-4702653.0449973,TRUE
"865",1,1191617.4159304,-4684167.19347935,TRUE
"866",1,1188835.56331019,-4672108.3843653,TRUE
"867",1,1138258.29519924,-4675877.36102938,TRUE
"868",1,1087185.49574809,-4694777.35667154,TRUE
"869",1,1158731.07657789,-4695190.32889214,TRUE
"870",1,1076578.30660063,-4690278.47968263,TRUE
"871",1,1216338.80127919,-4722002.50771254,TRUE
"872",1,1203361.07735819,-4715839.23845278,TRUE
"873",1,1206730.1037035,-4672167.69268106,TRUE
"874",1,1211966.10492947,-4713363.24629082,TRUE
"875",1,1094307.9589672,-4703721.66231974,TRUE
"876",1,1067770.45631519,-4704131.09728827,TRUE
"877",1,1120633.90212229,-4683800.04304611,TRUE
"878",1,1067054.59886489,-4703493.0377764,TRUE
"879",1,1120247.78971696,-4683776.51906295,TRUE
"880",1,1120338.32898438,-4683257.91964242,TRUE
"881",1,1120195.12509642,-4682967.34254079,TRUE
"882",1,1067002.57572703,-4703441.35597159,TRUE
"883",1,1068079.75511232,-4702085.20881787,TRUE
"884",1,1064523.17397185,-4700833.11130389,TRUE
"885",1,1067534.31920531,-4701884.97886613,TRUE
"886",1,1120496.41251403,-4683949.85566522,TRUE
"887",1,1120397.2975734,-4683371.659287,TRUE
"888",1,1067754.70480338,-4704076.05796938,TRUE
"889",1,1120133.21817062,-4682852.27424001,TRUE
"890",1,1067779.07324395,-4704263.39666689,TRUE
"891",1,1206654.52119673,-4710065.76864797,TRUE
"892",1,1066296.05276942,-4702666.72937306,TRUE
"893",1,1120155.89868718,-4683495.34407121,TRUE
"894",1,1067510.26920036,-4701325.12015385,TRUE
"895",1,1209071.47168495,-4711537.04907246,TRUE
"896",1,1119973.79182651,-4682797.85515612,TRUE
"897",1,1119882.90051731,-4683210.81742036,TRUE
"898",1,1120341.5281924,-4683722.65172763,TRUE
"899",1,1120050.61385162,-4683541.86524812,TRUE
"900",1,1120225.97606825,-4683025.89127969,TRUE
"901",1,1068307.54244325,-4702163.64276429,TRUE
"902",1,1120216.23683803,-4683566.17064459,TRUE
"903",1,1066729.67876887,-4703196.99183873,TRUE
"904",1,1067389.37894778,-4701293.8851691,TRUE
"905",1,1120669.23704372,-4684003.608076,TRUE
"906",1,1119955.47183611,-4683024.56931813,TRUE
"907",1,1067777.40579716,-4704308.3858325,TRUE
"908",1,1090822.1681459,-4691670.14710688,TRUE
"909",1,1120052.47166552,-4683385.20592003,TRUE
"910",1,1119973.79182651,-4682797.85515612,TRUE
"911",1,1120669.23704372,-4684003.608076,TRUE
"912",1,1120356.67108229,-4683774.45176116,TRUE
"913",1,1089964.75150854,-4674986.3641514,TRUE
"914",1,1105560.42696551,-4684453.39881174,TRUE
"915",1,1119982.43012495,-4682734.16438106,TRUE
"916",1,1067499.58308168,-4703847.9451204,TRUE
"917",1,1120535.5923171,-4684007.21681272,TRUE
"918",1,1203314.93377352,-4713732.0971903,TRUE
"919",1,1067677.37028486,-4701988.34617428,TRUE
"920",1,1067767.22532994,-4702012.19845516,TRUE
"921",1,1120225.97606825,-4683025.89127969,TRUE
"922",1,1120460.71857521,-4683492.01145206,TRUE
"923",1,1120341.5281924,-4683722.65172763,TRUE
"924",1,1120474.86351841,-4683870.73900586,TRUE
"925",1,1120295.77744172,-4683808.13691491,TRUE
"926",1,1067255.29514304,-4703643.55653608,TRUE
"927",1,1067476.07689586,-4703817.74952324,TRUE
"928",1,1120196.29928559,-4683669.70198173,TRUE
"929",1,1165265.3893805,-4670236.27921705,TRUE
"930",1,1165746.29087978,-4667519.97201837,TRUE
"931",1,1120633.90212229,-4683800.04304611,TRUE
"932",1,1120496.41251403,-4683949.85566522,TRUE
"933",1,1148139.23326401,-4689914.73443369,TRUE
"934",1,1120689.23633708,-4683909.30778937,TRUE
"935",1,1065919.97052106,-4702038.87672795,TRUE
"936",1,1119882.90051731,-4683210.81742036,TRUE
"937",1,1066458.71456841,-4702914.85179526,TRUE
"938",1,1066757.18423252,-4703218.37183858,TRUE
"939",1,1120117.96527344,-4682712.30298628,TRUE
"940",1,1067777.40579716,-4704308.3858325,TRUE
"941",1,1064677.20071953,-4700696.45964036,TRUE
"942",1,1120501.25752834,-4683565.91534852,TRUE
"943",1,1064477.11748763,-4700861.08833493,TRUE
"944",1,1067537.66296945,-4703885.83806657,TRUE
"945",1,1120761.78492105,-4684030.60520649,TRUE
"946",1,1066234.18058201,-4702669.43344353,TRUE
"947",1,1120689.23633708,-4683909.30778937,TRUE
"948",1,1152342.5825051,-4669972.3735191,TRUE
"949",1,1120750.03534029,-4683995.55922448,TRUE
"950",1,1120050.61385162,-4683541.86524812,TRUE
"951",1,1067671.82211245,-4701369.88266546,TRUE
"952",1,1067233.97815364,-4701259.00716762,TRUE
"953",1,1105325.51332411,-4680187.49163551,TRUE
"954",1,1120052.47166552,-4683385.20592003,TRUE
"955",1,1067233.97815364,-4701259.00716762,TRUE
"956",1,1065919.97052106,-4702038.87672795,TRUE
"957",1,1120474.86351841,-4683870.73900586,TRUE
"958",1,1120397.2975734,-4683371.659287,TRUE
"959",1,1120535.5923171,-4684007.21681272,TRUE
"960",1,1064622.73857552,-4700755.36584169,TRUE
"961",1,1120587.80050009,-4683720.43875942,TRUE
"962",1,1120538.57749233,-4683661.01431422,TRUE
"963",1,1066729.67876887,-4703196.99183873,TRUE
"964",1,1067556.18110189,-4701843.15199719,TRUE
"965",1,1119953.55052354,-4683171.99324153,TRUE
"966",1,1067779.07324395,-4704263.39666689,TRUE
"967",1,1120604.67494038,-4684043.0653971,TRUE
"968",1,1196788.39060143,-4671052.27984362,TRUE
"969",1,1085747.09142876,-4690882.28252926,TRUE
"970",1,1208685.55081464,-4711293.53556638,TRUE
"971",1,1176768.89499124,-4664849.1402097,TRUE
"972",1,1095309.32984689,-4675937.62693529,TRUE
"973",1,1189473.77982053,-4672889.45422558,TRUE
"974",1,1179922.26277488,-4680563.20252187,TRUE
"975",1,1103255.44178739,-4699116.56901173,TRUE
"976",1,1120458.40983485,-4685864.12778595,TRUE
"977",1,1085250.82878546,-4691702.18529281,TRUE
"978",1,1200380.13349178,-4712310.90144499,TRUE
"979",1,1138224.97942706,-4708172.78596344,TRUE
"980",1,1206090.20020366,-4657257.16642118,TRUE
"981",1,1180631.56867095,-4679321.48389442,TRUE
"982",1,1142811.12012079,-4680443.56206973,TRUE
"983",1,1120891.05634166,-4707107.15844576,TRUE
"984",1,1179501.7395428,-4678336.65234469,TRUE
"985",1,1211051.61985181,-4659380.10663648,TRUE
"986",1,1207782.12695974,-4660803.32608264,TRUE
"987",1,1102864.37690158,-4702878.11814955,TRUE
"988",1,1209352.49276364,-4703568.00146972,TRUE
"989",1,1188487.90990554,-4676579.54405643,TRUE
"990",1,1180080.4429581,-4677678.04229476,TRUE
"991",1,1106324.09697424,-4686269.8050835,TRUE
"992",1,1191960.64257717,-4667507.98898278,TRUE
"993",1,1206758.72601687,-4662850.17955542,TRUE
"994",1,1197472.93086702,-4672771.54763857,TRUE
"995",1,1108428.54780704,-4677919.73191827,TRUE
"996",1,1088673.10810802,-4680574.45302799,TRUE
"997",1,1195785.9440715,-4667147.08897405,TRUE
"998",1,1125856.71317325,-4700745.39824554,TRUE
"999",1,606622.976700815,-4181316.65961646,TRUE
"1000",1,606622.976700815,-4181316.65961646,TRUE
"1001",1,606622.976700815,-4181316.65961646,TRUE
"1002",1,606622.976700815,-4181316.65961646,TRUE
